"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"39031","2","10","71","0","2015","A","",7,50,2195119,0,0,839,43612,"",1.35,0.14,0.13,0.00,0.00,0.93,0.93,"",0,0.0,3,6.4,-1464,-0.1,0,0.0,0,0.0,-61,-6.8,-3207,-6.8
"39031","3","10","71","0","2015","A","",73,1419,51749920,0,0,701,36461,"",5.75,1.30,1.18,0.00,0.00,0.91,0.91,"",-3,-3.9,-14,-1.0,1765485,3.5,0,0.0,0,0.0,30,4.5,1580,4.5
"39031","5","10","71","0","2015","A","",627,9457,432847966,95968001,3895988,880,45770,"",0.90,1.01,1.04,1.02,1.01,1.03,1.03,"",4,0.6,412,4.6,85401066,24.6,9741151,11.3,1088515,38.8,141,19.1,7357,19.2
"39033","0","10","70","0","2015","A","",921,13271,479132375,95473121,2742384,694,36103,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-0.8,31,0.2,18485429,4.0,-2487663,-2.5,-52252,-1.9,25,3.7,1311,3.8
"39033","1","10","71","0","2015","A","",9,79,4064518,0,0,987,51341,"",1.53,0.30,0.29,0.00,0.00,0.97,0.97,"",0,0.0,-4,-4.8,14446,0.4,0,0.0,0,0.0,46,4.9,2398,4.9
"39033","2","10","71","0","2015","A","",9,123,7229687,0,0,1133,58898,"",1.35,0.28,0.44,0.00,0.00,1.55,1.55,"",1,12.5,-8,-6.1,-133276,-1.8,0,0.0,0,0.0,49,4.5,2513,4.5
"39033","3","10","71","0","2015","A","",98,1639,60964190,88845,266,715,37187,"",6.01,1.24,1.43,0.07,0.02,1.15,1.15,"",-2,-2.0,-4,-0.2,1299850,2.2,11705,15.2,-196,-42.4,17,2.4,876,2.4
"39033","5","10","71","0","2015","A","",805,11430,406873980,95384276,2742118,685,35597,"",0.90,1.02,1.00,1.02,1.01,0.99,0.99,"",-6,-0.7,46,0.4,17304409,4.4,-2499368,-2.6,-52056,-1.9,27,4.1,1375,4.0
"39035","0","10","70","0","2015","A","",35504,714116,38238900436,5573130931,146941101,1030,53547,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",107,0.3,5603,0.8,1147840368,3.1,91697192,1.7,-4317336,-2.9,23,2.3,1196,2.3
"39035","1","10","71","0","2015","A","",119,15825,1219116702,0,0,1481,77037,"",0.52,1.12,1.10,0.00,0.00,0.98,0.98,"",1,0.8,265,1.7,46311746,3.9,0,0.0,0,0.0,32,2.2,1663,2.2
"39035","2","10","71","0","2015","A","",35,4111,270951156,0,0,1267,65909,"",0.14,0.18,0.21,0.00,0.00,1.16,1.17,"",0,0.0,43,1.1,13442151,5.2,0,0.0,0,0.0,50,4.1,2601,4.1
"39035","3","10","71","0","2015","A","",1043,71456,3730518856,10073009,247748,1004,52207,"",1.66,1.01,1.09,0.13,0.31,1.08,1.09,"",-22,-2.1,-55,-0.1,95601970,2.6,-151129,-1.5,-45534,-15.5,27,2.8,1377,2.7
"39035","5","10","71","0","2015","A","",34307,622724,33018313722,5563057922,146693353,1020,53022,"",1.00,1.03,1.02,1.02,1.00,0.99,0.99,"",129,0.4,5350,0.9,992484501,3.1,91848321,1.7,-4271802,-2.8,22,2.2,1148,2.2
"39037","0","10","70","0","2015","A","",1212,18328,675366540,149306144,3156441,709,36850,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-0.9,380,2.1,37406719,5.9,8598579,6.1,123274,4.1,25,3.7,1306,3.7
"39037","1","10","71","0","2015","A","",16,100,5192353,0,0,999,51924,"",2.07,0.28,0.26,0.00,0.00,0.96,0.96,"",0,0.0,-2,-2.0,392177,8.2,0,0.0,0,0.0,90,9.9,4670,9.9
"39037","2","10","71","0","2015","A","",8,45,2200313,0,0,935,48626,"",0.91,0.07,0.09,0.00,0.00,1.25,1.25,"",-1,-11.1,2,4.7,229432,11.6,0,0.0,0,0.0,43,4.8,2252,4.9
"39037","3","10","71","0","2015","A","",94,2083,74061863,23672,512,684,35564,"",4.38,1.14,1.23,0.01,0.03,1.07,1.07,"",2,2.2,35,1.7,2537195,3.5,15026,173.8,463,944.9,12,1.8,633,1.8
"39037","5","10","71","0","2015","A","",1094,16100,593912011,149282472,3155929,709,36890,"",0.93,1.04,1.04,1.02,1.01,1.00,1.00,"",-12,-1.1,343,2.2,34247915,6.1,8583553,6.1,122811,4.0,26,3.8,1371,3.9
"39039","0","10","70","0","2015","A","",871,15734,657831443,124031199,3907584,804,41810,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,1.6,-291,-1.8,-13606343,-2.0,-2830780,-2.2,-646347,-14.2,-2,-0.2,-89,-0.2
"39039","1","10","71","0","2015","A","",10,84,4406320,0,0,1015,52770,"",1.80,0.27,0.23,0.00,0.00,0.86,0.86,"",-1,-9.1,-1,-1.2,160888,3.8,0,0.0,0,0.0,51,5.3,2627,5.2
"39039","2","10","71","0","2015","A","",9,80,4219879,0,0,1017,52859,"",1.43,0.16,0.19,0.00,0.00,1.20,1.20,"",0,0.0,0,0.0,132277,3.2,0,0.0,0,0.0,37,3.8,1923,3.8
"39039","3","10","71","0","2015","A","",72,1840,70342771,72711,561,735,38221,"",4.67,1.18,1.20,0.04,0.03,1.02,1.02,"",0,0.0,-13,-0.7,700153,1.0,12716,21.2,326,138.7,12,1.7,639,1.7
"39039","5","10","71","0","2015","A","",780,13730,578862473,123958488,3907023,811,42160,"",0.92,1.03,1.04,1.02,1.01,1.01,1.01,"",15,2.0,-277,-2.0,-14599661,-2.5,-2843496,-2.2,-646673,-14.2,-4,-0.5,-208,-0.5
"39041","0","10","70","0","2015","A","",4854,84274,4363221009,798283488,18198010,996,51774,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",190,4.1,2123,2.6,181876822,4.3,24774140,3.2,636334,3.6,17,1.7,876,1.7
"39041","1","10","71","0","2015","A","",15,218,13268695,0,0,1170,60866,"",0.48,0.13,0.10,0.00,0.00,0.80,0.80,"",0,0.0,10,4.8,958931,7.8,0,0.0,0,0.0,34,3.0,1803,3.1
"39041","2","10","71","0","2015","A","",15,340,19289965,0,0,1092,56777,"",0.43,0.12,0.13,0.00,0.00,1.04,1.04,"",0,0.0,-81,-19.2,-2898428,-13.1,0,0.0,0,0.0,78,7.7,4042,7.7
"39041","3","10","71","0","2015","A","",125,6868,336694413,121464,1267,943,49024,"",1.45,0.82,0.86,0.01,0.01,1.05,1.05,"",3,2.5,40,0.6,14507125,4.5,6846,6.0,-84,-6.2,36,4.0,1837,3.9
"39041","5","10","71","0","2015","A","",4700,76848,3993967936,798162024,18196743,999,51972,"",1.00,1.08,1.08,1.02,1.01,1.00,1.01,"",188,4.2,2154,2.9,169309194,4.4,24767294,3.2,636418,3.6,14,1.4,767,1.5
"39043","0","10","70","0","2015","A","",1966,36848,1325681896,296309770,6903281,692,35977,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-22,-1.1,377,1.0,46120422,3.6,6456426,2.2,-1552120,-18.4,17,2.5,893,2.5
"39043","1","10","71","0","2015","A","",15,282,20860616,0,0,1421,73886,"",1.20,0.39,0.54,0.00,0.00,1.40,1.40,"",-3,-16.7,-17,-5.7,-937224,-4.3,0,0.0,0,0.0,21,1.5,1085,1.5
"39043","2","10","71","0","2015","A","",14,1039,47321553,0,0,876,45560,"",0.98,0.86,1.03,0.00,0.00,1.20,1.20,"",0,0.0,-11,-1.0,1685462,3.7,0,0.0,0,0.0,40,4.8,2083,4.8
"39043","3","10","71","0","2015","A","",104,3802,159630779,415836,1248,808,41991,"",2.99,1.04,1.35,0.10,0.03,1.30,1.30,"",-3,-2.8,135,3.7,3560018,2.3,-28988,-6.5,-86,-6.4,-11,-1.3,-576,-1.4
"39043","5","10","71","0","2015","A","",1832,31726,1097868948,295893934,6902033,665,34605,"",0.96,1.02,0.98,1.02,1.01,0.96,0.96,"",-17,-0.9,270,0.9,41812166,4.0,6485414,2.2,-1552034,-18.4,19,2.9,1032,3.1
"39045","0","10","70","0","2015","A","",2844,42154,1490361439,328183332,7292894,680,35355,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",60,2.2,924,2.2,63088501,4.4,10235463,3.2,230043,3.3,14,2.1,738,2.1
"39045","1","10","71","0","2015","A","",23,228,13928725,0,0,1175,61091,"",1.27,0.27,0.32,0.00,0.00,1.17,1.17,"",0,0.0,-2,-0.9,635114,4.8,0,0.0,0,0.0,62,5.6,3230,5.6
"39045","2","10","71","0","2015","A","",17,822,38544084,0,0,901,46867,"",0.82,0.60,0.75,0.00,0.00,1.25,1.26,"",-1,-5.6,-28,-3.3,2256143,6.2,0,0.0,0,0.0,80,9.7,4175,9.8
"39045","3","10","71","0","2015","A","",136,5479,237394849,0,0,833,43329,"",2.70,1.31,1.78,0.00,0.00,1.36,1.36,"",-1,-0.7,46,0.8,11937849,5.3,0,0.0,0,0.0,35,4.4,1831,4.4
"39045","5","10","71","0","2015","A","",2668,35624,1200493781,328183332,7292894,648,33699,"",0.97,1.00,0.95,1.02,1.01,0.95,0.95,"",62,2.4,906,2.6,48259395,4.2,10235463,3.2,230043,3.3,10,1.6,510,1.5
"39047","0","10","70","0","2015","A","",653,11332,366915200,96058815,2080328,623,32377,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-2.2,81,0.7,5659747,1.6,1828191,1.9,-57127,-2.7,5,0.8,267,0.8
"39047","1","10","71","0","2015","A","",7,50,2485196,0,0,956,49704,"",1.68,0.22,0.23,0.00,0.00,1.04,1.04,"",-1,-12.5,0,0.0,135879,5.8,0,0.0,0,0.0,54,6.0,2796,6.0
"39047","2","10","71","0","2015","A","",6,43,2038843,0,0,917,47692,"",1.27,0.12,0.16,0.00,0.00,1.39,1.40,"",-1,-14.3,0,0.0,5908,0.3,0,0.0,0,0.0,15,1.7,778,1.7
"39047","3","10","71","0","2015","A","",50,1626,61113984,0,0,723,37591,"",4.32,1.44,1.87,0.00,0.00,1.29,1.29,"",-2,-3.8,-19,-1.2,428292,0.7,0,0.0,0,0.0,14,2.0,706,1.9
"39047","5","10","71","0","2015","A","",590,9614,301277177,96058815,2080328,603,31338,"",0.93,1.00,0.97,1.02,1.01,0.97,0.97,"",-11,-1.8,102,1.1,5089668,1.7,1828191,1.9,-57127,-2.7,4,0.7,199,0.6
"39049","0","10","70","0","2015","A","",30579,721581,38115630441,5924201562,137957258,1016,52822,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",431,1.4,15791,2.2,2186776524,6.1,222623948,3.9,-824894,-0.6,37,3.8,1916,3.8
"39049","1","10","71","0","2015","A","",99,12588,910502057,0,0,1391,72331,"",0.51,0.88,0.82,0.00,0.00,0.93,0.93,"",-2,-2.0,114,0.9,28208831,3.2,0,0.0,0,0.0,31,2.3,1599,2.3
"39049","2","10","71","0","2015","A","",158,51250,3512655227,0,0,1318,68540,"",0.71,2.17,2.67,0.00,0.00,1.23,1.23,"",-14,-8.1,627,1.2,181971597,5.5,0,0.0,0,0.0,53,4.2,2746,4.2
"39049","3","10","71","0","2015","A","",625,49518,2747747684,15115729,460505,1067,55490,"",1.15,0.69,0.81,0.18,0.61,1.17,1.17,"",-16,-2.5,-563,-1.1,73987236,2.8,-123219,-0.8,33917,8.0,40,3.9,2101,3.9
"39049","5","10","71","0","2015","A","",29697,608225,30944725473,5909085833,137496753,978,50877,"",1.00,0.99,0.96,1.02,1.00,0.96,0.96,"",463,1.6,15613,2.6,1902608860,6.6,222747167,3.9,-858811,-0.6,36,3.8,1870,3.8
"39051","0","10","70","0","2015","A","",1075,18367,701244253,145163946,4276207,734,38180,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",22,2.1,584,3.3,46217499,7.1,5835530,4.2,85064,2.0,26,3.7,1345,3.7
"39051","1","10","71","0","2015","A","",12,92,4600793,0,0,957,49783,"",1.75,0.25,0.23,0.00,0.00,0.89,0.89,"",0,0.0,3,3.4,198376,4.5,0,0.0,0,0.0,5,0.5,271,0.5
"39051","2","10","71","0","2015","A","",8,116,6472744,0,0,1077,56001,"",1.03,0.19,0.27,0.00,0.00,1.39,1.39,"",-1,-11.1,11,10.5,810279,14.3,0,0.0,0,0.0,39,3.8,2030,3.8
"39051","3","10","71","0","2015","A","",76,2379,78969713,65858,197,638,33193,"",3.99,1.30,1.26,0.03,0.01,0.97,0.97,"",-1,-1.3,-18,-0.8,1514445,2.0,-777,-1.2,-51,-20.6,16,2.6,874,2.7
"39051","5","10","71","0","2015","A","",979,15780,611201003,145098088,4276010,745,38733,"",0.94,1.01,1.03,1.02,1.01,1.02,1.02,"",24,2.5,588,3.9,43694399,7.7,5836307,4.2,85115,2.0,27,3.8,1378,3.7
"39053","0","10","70","0","2015","A","",686,10904,387764200,66247633,1434186,684,35561,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-6,-0.9,-10,-0.1,-4907466,-1.2,-9088651,-12.1,-172524,-10.7,-8,-1.2,-418,-1.2
"39053","1","10","71","0","2015","A","",12,72,3504125,0,0,941,48952,"",2.74,0.33,0.31,0.00,0.00,0.93,0.94,"",-1,-7.7,-5,-6.5,-189171,-5.1,0,0.0,0,0.0,21,2.3,1091,2.3
"39053","2","10","71","0","2015","A","",9,279,13008886,0,0,896,46585,"",1.81,0.78,0.97,0.00,0.00,1.24,1.24,"",1,12.5,-45,-13.9,-1065072,-7.6,0,0.0,0,0.0,60,7.2,3125,7.2
"39053","3","10","71","0","2015","A","",75,1345,49155545,231251,2858,703,36560,"",6.17,1.24,1.42,0.25,0.36,1.14,1.14,"",0,0.0,9,0.7,2450691,5.2,16420,7.6,-730,-20.3,31,4.6,1603,4.6
"39053","5","10","71","0","2015","A","",591,9209,322095644,66016382,1431328,673,34977,"",0.89,1.00,0.98,1.02,1.00,0.98,0.98,"",-5,-0.8,32,0.3,-6103914,-1.9,-9105071,-12.1,-171794,-10.7,-15,-2.2,-787,-2.2
"39055","0","10","70","0","2015","A","",2894,34038,1369315339,286263122,8285264,774,40229,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-0.5,575,1.7,48192357,3.6,10990671,4.0,131428,1.6,15,2.0,749,1.9
"39055","1","10","71","0","2015","A","",12,100,5378036,0,0,1037,53915,"",0.65,0.15,0.14,0.00,0.00,0.91,0.91,"",-1,-7.7,3,3.1,520326,10.7,0,0.0,0,0.0,70,7.2,3619,7.2
"39055","2","10","71","0","2015","A","",9,261,11070739,0,0,815,42376,"",0.43,0.23,0.23,0.00,0.00,1.00,1.00,"",0,0.0,-10,-3.7,-2625733,-19.2,0,0.0,0,0.0,-157,-16.2,-8180,-16.2
"39055","3","10","71","0","2015","A","",69,3565,146232053,143479,861,789,41021,"",1.35,1.05,1.20,0.04,0.02,1.13,1.13,"",-2,-2.8,-69,-1.9,1274668,0.9,-4466,-3.0,-26,-2.9,22,2.9,1135,2.8
"39055","5","10","71","0","2015","A","",2805,30113,1206634511,286119643,8284403,771,40071,"",1.00,1.04,1.04,1.02,1.01,1.00,1.00,"",-11,-0.4,652,2.2,49023096,4.2,10995137,4.0,131454,1.6,15,2.0,778,2.0
"39057","0","10","70","0","2015","A","",3479,70937,3646978165,451453340,10737731,989,51411,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",171,5.2,2315,3.4,181485860,5.2,30300801,7.2,344984,3.3,18,1.9,910,1.8
"39057","1","10","71","0","2015","A","",44,13774,1194594328,0,0,1668,86727,"",1.98,9.83,11.27,0.00,0.00,1.15,1.15,"",0,0.0,244,1.8,26626257,2.3,0,0.0,0,0.0,8,0.5,399,0.5
"39057","2","10","71","0","2015","A","N",12,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39057","3","10","71","0","2015","A","N",140,0,0,0,0,0,0,"N",2.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39057","5","10","71","0","2015","A","",3283,48578,2018244418,450946787,10722510,799,41546,"",0.97,0.81,0.65,1.02,1.00,0.81,0.81,"",171,5.5,2145,4.6,143776166,7.7,30276909,7.2,346047,3.3,23,3.0,1177,2.9
"39059","0","10","70","0","2015","A","",957,15610,611342214,134533580,3421001,753,39164,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5,0.5,270,1.8,30503017,5.3,5945954,4.6,-9858,-0.3,25,3.4,1299,3.4
"39059","1","10","71","0","2015","A","",20,112,6227150,0,0,1066,55435,"",3.27,0.36,0.35,0.00,0.00,0.96,0.96,"",-1,-4.8,0,0.0,204225,3.4,0,0.0,0,0.0,32,3.1,1659,3.1
"39059","2","10","71","0","2015","A","",16,492,24399286,0,0,953,49575,"",2.31,0.96,1.16,0.00,0.00,1.20,1.20,"",0,0.0,-10,-2.0,886634,3.8,0,0.0,0,0.0,53,5.9,2753,5.9
"39059","3","10","71","0","2015","A","",86,1681,59679737,277606,1219,683,35495,"",5.07,1.08,1.09,0.15,0.07,1.01,1.01,"",1,1.2,-5,-0.3,2117154,3.7,-20329,-6.8,325,36.4,26,4.0,1348,3.9
"39059","5","10","71","0","2015","A","",835,13324,521036041,134255974,3419782,752,39105,"",0.90,1.01,1.01,1.02,1.01,1.00,1.00,"",5,0.6,284,2.2,27295004,5.5,5966283,4.7,-10183,-0.3,24,3.3,1241,3.3
"39061","0","10","70","0","2015","A","",23359,505396,28552668031,4201597959,103905238,1086,56496,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",170,0.7,6280,1.3,424213983,1.5,84376118,2.0,-1575395,-1.5,2,0.2,139,0.2
"39061","1","10","71","0","2015","A","",78,8380,662003311,0,0,1519,79000,"",0.52,0.84,0.80,0.00,0.00,0.95,0.95,"",-3,-3.7,-145,-1.7,16267284,2.5,0,0.0,0,0.0,62,4.3,3254,4.3
"39061","2","10","71","0","2015","A","",24,8119,423113719,0,0,1002,52116,"",0.14,0.49,0.43,0.00,0.00,0.87,0.87,"",0,0.0,94,1.2,15491079,3.8,0,0.0,0,0.0,25,2.6,1322,2.6
"39061","3","10","71","0","2015","A","",470,33717,1613142017,4977466,165881,920,47844,"",1.14,0.67,0.63,0.08,0.29,0.94,0.94,"",-12,-2.5,329,1.0,43197486,2.8,22028,0.4,2795,1.7,16,1.8,823,1.8
"39061","5","10","71","0","2015","A","",22788,455181,25854408984,4196620493,103739357,1092,56800,"",1.01,1.06,1.07,1.02,1.00,1.01,1.01,"",185,0.8,6003,1.3,349258134,1.4,84354090,2.1,-1578190,-1.5,0,0.0,18,0.0
"39063","0","10","70","0","2015","A","",1809,44559,2063916401,390511655,8538313,891,46319,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.1,962,2.2,87671350,4.4,9346658,2.5,-975605,-10.3,19,2.2,989,2.2
"39063","1","10","71","0","2015","A","",18,149,8707275,0,0,1121,58308,"",1.56,0.17,0.15,0.00,0.00,0.85,0.86,"",0,0.0,-2,-1.3,304630,3.6,0,0.0,0,0.0,50,4.7,2600,4.7
"39063","2","10","71","0","2015","A","",10,175,10110619,0,0,1109,57665,"",0.76,0.12,0.14,0.00,0.00,1.18,1.18,"",0,0.0,-5,-2.8,260869,2.6,0,0.0,0,0.0,59,5.6,3045,5.6
"39063","3","10","71","0","2015","A","",103,2941,117590836,74319,1042,769,39990,"",3.22,0.66,0.64,0.01,0.02,0.96,0.96,"",-2,-1.9,-57,-1.9,1854638,1.6,658,0.9,-1405,-57.4,27,3.6,1386,3.6
"39063","5","10","71","0","2015","A","",1678,41294,1927507671,390437336,8537271,898,46678,"",0.96,1.09,1.10,1.02,1.01,1.01,1.01,"",0,0.0,1026,2.5,85251213,4.6,9346000,2.5,-974200,-10.2,18,2.0,928,2.0
"39065","0","10","70","0","2015","A","",542,8351,288321313,49449392,1213811,664,34527,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,13,0.2,754233,0.3,-21161,0.0,-85103,-6.6,1,0.2,36,0.1
"39065","1","10","71","0","2015","A","",13,70,3280058,0,0,904,47026,"",3.76,0.42,0.39,0.00,0.00,0.93,0.93,"",-1,-7.1,-5,-6.7,-65685,-2.0,0,0.0,0,0.0,42,4.9,2217,4.9
"39065","2","10","71","0","2015","A","",7,36,1806448,0,0,972,50530,"",1.78,0.13,0.18,0.00,0.00,1.39,1.39,"",0,0.0,-2,-5.3,-18148,-1.0,0,0.0,0,0.0,45,4.9,2303,4.8
"39065","3","10","71","0","2015","A","",74,1345,44072110,0,0,630,32771,"",7.71,1.62,1.71,0.00,0.00,1.06,1.06,"",-3,-3.9,-25,-1.8,289101,0.7,0,0.0,0,0.0,16,2.6,822,2.6
"39065","5","10","71","0","2015","A","",448,6900,239162697,49449392,1213811,667,34660,"",0.85,0.97,0.98,1.02,1.01,1.01,1.01,"",5,1.1,45,0.7,548965,0.2,-21161,0.0,-85103,-6.6,-2,-0.3,-151,-0.4
"39067","0","10","70","0","2015","A","",359,3875,155808503,31294243,836776,773,40212,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,3.2,-193,-4.7,-8771903,-5.3,-4966097,-13.7,-290360,-25.8,-5,-0.6,-249,-0.6
"39067","1","10","71","0","2015","A","",11,48,2410683,0,0,969,50398,"",4.80,0.63,0.53,0.00,0.00,0.85,0.85,"",0,0.0,-3,-5.9,117301,5.1,0,0.0,0,0.0,108,12.5,5649,12.6
"39067","2","10","71","0","2015","A","",5,47,2451192,0,0,1007,52339,"",1.92,0.37,0.46,0.00,0.00,1.23,1.23,"",0,0.0,2,4.4,51906,2.2,0,0.0,0,0.0,-20,-1.9,-1077,-2.0
"39067","3","10","71","0","2015","A","",52,668,19497083,105735,1108,562,29209,"",8.18,1.73,1.40,0.24,0.24,0.81,0.81,"",0,0.0,11,1.7,822546,4.4,-34958,-24.8,82,8.0,15,2.7,789,2.8
"39067","5","10","71","0","2015","A","",291,3113,131449545,31188508,835668,812,42233,"",0.84,0.95,1.00,1.02,1.00,1.05,1.05,"",11,3.9,-201,-6.1,-9763656,-6.9,-4931139,-13.7,-290442,-25.8,-7,-0.9,-373,-0.9
"39069","0","10","70","0","2015","A","",651,11023,425906451,81464417,3436129,743,38637,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.3,-42,-0.4,12064505,2.9,2360641,3.0,-85837,-2.4,24,3.3,1237,3.3
"39069","1","10","71","0","2015","A","",14,70,3486880,0,0,964,50111,"",3.37,0.32,0.28,0.00,0.00,0.88,0.88,"",0,0.0,4,6.1,246740,7.6,0,0.0,0,0.0,23,2.4,1203,2.5
"39069","2","10","71","0","2015","A","",7,48,2220993,0,0,891,46351,"",1.48,0.13,0.15,0.00,0.00,1.14,1.14,"",0,0.0,1,2.1,210759,10.5,0,0.0,0,0.0,68,8.3,3580,8.4
"39069","3","10","71","0","2015","A","",81,1925,71369284,0,0,713,37075,"",7.03,1.76,1.88,0.00,0.00,1.07,1.07,"",0,0.0,-31,-1.6,1565988,2.2,0,0.0,0,0.0,27,3.9,1384,3.9
"39069","5","10","71","0","2015","A","",549,8981,348829294,81464417,3436129,747,38842,"",0.87,0.96,0.97,1.02,1.01,1.01,1.01,"",-2,-0.4,-15,-0.2,10041018,3.0,2360641,3.0,-85837,-2.4,23,3.2,1184,3.1
"39071","0","10","70","0","2015","A","",757,10240,324021909,72542491,1865042,609,31643,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.4,-204,-2.0,-9777792,-2.9,-230452,-0.3,-314177,-14.4,-6,-1.0,-317,-1.0
"39071","1","10","71","0","2015","A","",9,93,4678151,0,0,967,50303,"",1.86,0.46,0.50,0.00,0.00,1.08,1.08,"",-2,-18.2,-1,-1.1,158854,3.5,0,0.0,0,0.0,40,4.3,2097,4.4
"39071","2","10","71","0","2015","A","",9,91,3922658,0,0,827,42988,"",1.64,0.27,0.35,0.00,0.00,1.29,1.29,"",0,0.0,-2,-2.2,72711,1.9,0,0.0,0,0.0,27,3.4,1367,3.3
"39071","3","10","71","0","2015","A","",77,2229,78188886,230021,5446,675,35083,"",5.74,2.19,2.70,0.23,0.53,1.23,1.23,"",-3,-3.8,-149,-6.3,-4720627,-5.7,-8398,-3.5,-1230,-18.4,4,0.6,214,0.6
"39071","5","10","71","0","2015","A","",662,7827,237232214,72312470,1859596,583,30309,"",0.90,0.90,0.86,1.02,1.00,0.96,0.96,"",2,0.3,-53,-0.7,-5288730,-2.2,-222054,-0.3,-312947,-14.4,-9,-1.5,-467,-1.5
"39073","0","10","70","0","2015","A","",533,6555,209003349,44348412,1192040,613,31883,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,1.5,88,1.4,7113522,3.5,-39874,-0.1,-103170,-8.0,13,2.2,663,2.1
"39073","1","10","71","0","2015","A","",7,46,2031708,0,0,852,44328,"",2.06,0.36,0.33,0.00,0.00,0.94,0.94,"",0,0.0,1,2.2,66491,3.4,0,0.0,0,0.0,15,1.8,818,1.9
"39073","2","10","71","0","2015","A","",10,299,16242699,0,0,1044,54308,"",2.59,1.39,2.25,0.00,0.00,1.61,1.61,"",0,0.0,3,1.0,718436,4.6,0,0.0,0,0.0,35,3.5,1861,3.5
"39073","3","10","71","0","2015","A","",55,1405,51488297,67518,618,705,36651,"",5.83,2.16,2.76,0.11,0.09,1.28,1.28,"",1,1.9,-16,-1.1,1368071,2.7,469,0.7,-438,-41.5,26,3.8,1367,3.9
"39073","5","10","71","0","2015","A","",462,4806,139240645,44280894,1191422,557,28975,"",0.89,0.86,0.79,1.02,1.01,0.91,0.91,"",8,1.8,101,2.1,4960524,3.7,-40343,-0.1,-102732,-7.9,8,1.5,435,1.5
"39075","0","10","70","0","2015","A","",1319,19152,678410052,180674099,3735450,681,35423,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",63,5.0,1089,6.0,68326954,11.2,12194833,7.2,290938,8.4,31,4.8,1647,4.9
"39075","1","10","71","0","2015","A","",16,62,3178702,0,0,983,51132,"",1.90,0.16,0.16,0.00,0.00,0.98,0.98,"",0,0.0,1,1.6,267283,9.2,0,0.0,0,0.0,59,6.4,3076,6.4
"39075","2","10","71","0","2015","A","",6,39,1914303,0,0,934,48566,"",0.63,0.06,0.08,0.00,0.00,1.30,1.30,"",0,0.0,2,5.4,244961,14.7,0,0.0,0,0.0,58,6.6,3038,6.7
"39075","3","10","71","0","2015","A","",62,1475,54486512,255345,9703,710,36940,"",2.65,0.78,0.90,0.10,0.48,1.16,1.16,"",0,0.0,-24,-1.6,89705,0.2,-19514,-7.1,2282,30.8,12,1.7,651,1.8
"39075","5","10","71","0","2015","A","",1235,17575,618830535,180418754,3725747,677,35211,"",0.97,1.08,1.08,1.02,1.00,1.00,1.00,"",63,5.4,1108,6.7,67725005,12.3,12214347,7.3,288656,8.4,33,5.1,1743,5.2
